signal_1,signal_2,signal_3,signal_4,signal_5,out1,out2,out3,out4,out5
0.7297854497035213,0.6459915475253448,0.8594555143819623,0.420187167628407,0.7482030705710861,0,0,0,0,0
0.12340411232878312,0.766634071015477,0.07042176246586607,0.688276843128717,0.17241197345832482,0,0,1,0,0
0.41974042316614224,0.576955303164183,0.8351442327245558,0.5369551995792905,0.9387223693115371,0,0,0,1,0
0.3882701545648888,0.11246511792342562,0.08102529916851675,0.7134841851231442,0.17431563204120348,0,0,1,0,0
0.4133918936595964,0.07296143238474861,0.39575851343382795,0.03012811466700871,0.37073670754955446,0,0,0,0,1
0.5169344495679417,0.8283664926279664,0.3950167308173431,0.04405548832220141,0.4756852782330082,0,0,0,0,0
0.29248878544638834,0.873297329396607,0.7898033690781756,0.6435121660328676,0.019990771920689432,0,1,0,0,0
0.5586472880132592,0.9645744280804875,0.6891852700928631,0.813352111459196,0.5095772169249223,0,1,0,1,0
0.6603547796209864,0.8377821847056113,0.1261090380797063,0.4958398371490338,0.8575996587384348,0,0,1,1,0
0.005836594860731181,0.7203447036960418,0.21957122814534313,0.9405205168652124,0.166806309745415,0,0,0,0,0
0.42112207532306734,0.3369550965732623,0.12175859772728947,0.37957754942945165,0.9861751881479648,0,0,1,1,0
0.9706288456263326,0.1763729073080268,0.1578244367265228,0.9942458975372576,0.23282021482951576,1,0,1,1,0
0.689287723996882,0.28291730343138344,0.13813625246577865,0.10551232744712391,0.7421148342432561,0,0,1,0,0
0.0446935291319297,0.34815054561767833,0.7147625073910897,0.9137975525471905,0.10893456320114459,0,0,0,0,0
0.36118933204180315,0.4474101795889752,0.11712599056728823,0.9680125714178378,0.21452460597070666,0,0,1,0,0
0.14766632925475298,0.23371997175244985,0.7947494354554073,0.6133630806908864,0.8556725074782777,0,0,0,1,0
0.25114653650990815,0.6913078311882549,0.9501660580902406,0.8191925043220891,0.12401647083821099,0,0,0,0,0
0.4479499933377403,0.6360594102182408,0.5038363381205422,0.019676104415883855,0.030650116725261745,0,0,0,0,0
0.7673484531253713,0.9559256364982645,0.6855210860610385,0.2663927122554779,0.8790706732455179,0,1,0,0,0
0.5333308957953073,0.7276120165072395,0.48922908351549355,0.4603215718109749,0.18038896201464372,0,0,0,0,0
0.5751499919356502,0.18482347344201544,0.615306685741542,0.5725513545383916,0.13607985209023132,0,0,0,0,0
0.5024840994614206,0.01806747869540226,0.19223236172239555,0.4367830964284304,0.014807180773672712,0,0,1,0,0
0.8512784697205978,0.802506343034753,0.47748922168373154,0.2690414208814462,0.705684818789222,1,0,0,0,0
0.8200790837851064,0.9416946799252495,0.11249301765900943,0.9452207396659961,0.8641407473375241,1,0,1,1,0
0.6172479208278889,0.2599581760501881,0.5966623875734418,0.46596709616313803,0.4676856692931358,0,0,0,0,0
0.4944444031530907,0.5728054394747442,0.9818560903483133,0.6109243963096634,0.3529840284022704,0,0,0,0,1
0.2571091499714184,0.7801147824470411,0.14338033884241919,0.8658767573484567,0.07612386798401194,0,0,1,0,0
0.923540563642968,0.6750658176383808,0.4802732881077856,0.13232903099185445,0.14735796544587176,1,0,0,0,0
0.6860130042866934,0.2568590442717724,0.33068949771057743,0.9958810891315648,0.7380433838477212,0,0,0,1,0
0.4385467617926302,0.09582444658954836,0.6929491346468962,0.5172672798301067,0.04045918668000936,0,0,0,0,0
0.997693180399277,0.9611325705169131,0.8851999237700703,0.6246660581627355,0.44841225795327244,1,1,0,0,0
0.6123834692120003,0.18099771980149282,0.11305400162997092,0.9390256419683986,0.01685631044622382,0,0,1,0,0
0.16372248357733055,0.8883252921124051,0.6505789750084615,0.4569539184360153,0.24555857009130544,0,1,0,0,0
0.6275993346947963,0.4263343837472857,0.7120172863805767,0.162206268938749,0.5689690458376324,0,0,0,0,0
0.7711198476874264,0.18869068160651747,0.9835555395728042,0.30610866039095896,0.16142255666231953,0,0,0,0,0
0.05873481554226334,0.014306157643442452,0.4211623468627729,0.9231422780018522,0.18788228372023097,0,0,0,0,0
0.617236964616583,0.87350998148225,0.7105505446135758,0.11012580802635086,0.980620533419424,0,1,0,0,0
0.6418276677837665,0.6359977240616599,0.6206679479337514,0.2657523670912937,0.9842471383975195,0,0,0,1,0
0.2935802027515433,0.10764015498833168,0.9508370493250267,0.27538724163334927,0.21152016444617483,0,0,0,0,0
0.6281422044326593,0.3861901060203575,0.588120181183536,0.2939393856880276,0.21583234333114287,0,0,0,0,0
0.2569148043226037,0.4111043076912322,0.12976783572538497,0.15284012018256588,0.8548260738979637,0,0,1,0,0
0.5203268460186994,0.335376121469684,0.290570376825519,0.15719341320338176,0.8702300438401914,0,0,0,0,0
0.8263218680574455,0.37048732087117753,0.5488468498067417,0.23593836028127535,0.5979235112628322,1,0,0,0,0
0.9091756522542894,0.16197130415962546,0.35022595656503464,0.432430523956447,0.4698895469184813,1,0,0,0,0
0.46019677904571266,0.3839595381086153,0.8659129351941607,0.8247113048413999,0.6466618646879585,0,0,0,1,0
0.8245499700613141,0.9074039979752381,0.5881890484297604,0.38183917511899346,0.8735436842610893,1,1,0,1,0
0.5658244259029529,0.7853685033383448,0.20972087552790597,0.014469591182704744,0.5408441481446209,0,0,0,0,0
0.8087170816157531,0.8144012960279845,0.7203442181655308,0.4593027529378928,0.39600964709554376,1,1,0,0,1
0.5080103991789701,0.2120228464534364,0.11585077551566791,0.3929434767899469,0.4525042418650076,0,0,1,0,0
0.08341362304904687,0.24475094139708975,0.8371075511186968,0.7656035299939468,0.27850008255616954,0,0,0,0,0
0.021706991241009166,0.689202758852076,0.10082594586990601,0.6501137986726736,0.45715543216763865,0,0,1,0,0
0.09044231690556204,0.2761822177431954,0.3093681292828462,0.7559873166940017,0.9149077522737926,0,0,0,1,0
0.5850713768103161,0.39674771384884544,0.3220763654713269,0.4798795096651425,0.35704498305598753,0,0,0,0,1
0.449087523949096,0.13392480409578655,0.163081440292419,0.3486726536784843,0.6727134076206138,0,0,1,0,0
0.23714060903423628,0.45396800498147016,0.5294760925201942,0.23934800104432896,0.07990930950723363,0,0,0,0,0
0.6500000367700897,0.7182881934062608,0.5795454124422217,0.5657078347838768,0.9929271964877328,0,1,0,1,0
0.804302564586287,0.16265696654531137,0.36009945960273393,0.7724431574512104,0.657112405220776,1,0,0,1,0
0.8899659921497092,0.407725966879384,0.7104668646803433,0.8823178444619292,0.9217704020608674,1,0,0,1,0
0.4927146281818159,0.3931839277250748,0.9212417733474983,0.6712432662146113,0.17848423702641947,0,0,0,0,0
0.7119509726503733,0.9649178696024127,0.8682887252802258,0.09936974357076156,0.4045478738740317,0,1,0,0,0
0.9675056637012193,0.45595623207482805,0.5125147890168016,0.9981678140182156,0.9855623101180343,1,0,0,1,0
0.43386402312123207,0.20931317933050264,0.29466145488223816,0.3612797289926053,0.8823426954929746,0,0,0,1,0
0.4938409257919266,0.671461340524053,0.6196287120443645,0.3804838841080287,0.06392990967871459,0,0,0,0,0
0.4216909290398425,0.4770514994534102,0.559218593907296,0.3811565156586467,0.6971559520606173,0,0,0,0,0
0.9087772661238311,0.6367965181508891,0.5735561502817006,0.41341894180973726,0.07550956483645122,1,0,0,0,0
0.2800488988380859,0.19892205999432566,0.7152763078158844,0.9180991339968539,0.17600512977153615,0,0,0,0,0
0.9821884345954366,0.6641374367990727,0.6583301150942653,0.40771235256068583,0.45907753313419986,1,0,0,0,0
0.6546759953778571,0.5670633808044987,0.9261171277497199,0.2907132079993412,0.3921741499224337,0,0,0,0,1
0.6522808756558321,0.43448313860040033,0.843313409769105,0.8626582259229063,0.8248617214682322,0,0,0,1,0
0.4207360908523474,0.47804321117938553,0.6784188299364783,0.17110587232797758,0.1823093230714743,0,0,0,0,0
0.8042975321080936,0.20328723069957266,0.06495480293813738,0.0977768793583833,0.5729086845114871,1,0,1,0,0
0.575271368063942,0.8717659692472439,0.8118459703888729,0.1515376372934828,0.04233840111882525,0,1,0,0,0
0.879533786860729,0.22374738915241377,0.3605796698830043,0.38952275541920356,0.6160141622293961,1,0,0,0,0
0.14286035303896572,0.5268705912960743,0.4648422780150926,0.17663761196755412,0.844240454162574,0,0,0,0,0
0.4184239327388678,0.4554440719122561,0.44145566509305445,0.8334550157849091,0.9464052746580601,0,0,0,1,0
0.11007820006470181,0.12902658857378213,0.5060488621034817,0.3699378308652632,0.5272011670310327,0,0,0,0,0
0.9234078641257826,0.6266355481733512,0.9068802316266792,0.24681993327854823,0.011458761146705743,1,0,0,0,0
0.8205472245676804,0.018386086000354962,0.8905963932482494,0.2722296329644759,0.007150565674649223,1,0,0,0,0
0.5213042363166809,0.539573955124523,0.6368251007040323,0.6567588542464547,0.6398106400996371,0,0,0,1,0
0.8213207538190895,0.05231349354643755,0.16708147252437233,0.16512203976880335,0.18856214422366624,1,0,1,0,0
0.9629379186489382,0.04675886623970005,0.13928684872184205,0.23575873512109535,0.6028484315215834,1,0,1,0,0
0.03605704640697005,0.7962665837464834,0.2761934282719848,0.8525198706661169,0.05798709246434375,0,0,0,0,0
0.929039340180081,0.5371502093310775,0.3084960303081924,0.9965704620725826,0.6467136784938946,1,0,0,1,0
0.18954111245651373,0.5349925862526022,0.5628193812357529,0.9095635175824466,0.18750662632619752,0,0,0,0,0
0.6215606800074341,0.41307592120965764,0.7027442063653069,0.6404882009394793,0.5739625196989349,0,0,0,1,0
0.627103584579535,0.39481114285598995,0.24785921480911943,0.2672001908201972,0.9501746214835988,0,0,0,1,0
0.6869229754095275,0.015615884270725244,0.6727295521170137,0.7159511038769021,0.19398294868331933,0,0,0,0,0
0.7104622532688981,0.3514103913234524,0.1356787555796618,0.3012128000694456,0.7816768059077337,0,0,1,0,0
0.615894666141057,0.755044281472351,0.5458382983926979,0.9146853876946555,0.3706677707963272,0,1,0,1,1
0.8266703398997809,0.22422916328735487,0.4830464368416545,0.3099629524778721,0.5559703307191267,1,0,0,0,0
0.6489384692688637,0.8317352300558835,0.21361107804374901,0.3877970580851736,0.699521839608365,0,0,0,0,0
0.7965912688325373,0.018450958578219434,0.36708290191316884,0.2386358290703524,0.5527497870367066,0,0,0,0,0
0.8071095999891831,0.9682127263226881,0.0774309555887176,0.559603394519776,0.26807622081416205,1,0,1,0,0
0.41338309678111873,0.4025677213955621,0.817556485909093,0.05294374753286624,0.8270382780457155,0,0,0,0,0
0.8353503610975765,0.11595651345323166,0.9677957166076679,0.22010438803103927,0.7493878380766349,1,0,0,0,0
0.352699224667571,0.7877938475894234,0.13416747873777934,0.6341651826600332,0.8411897085921364,0,0,1,1,0
0.765813709904822,0.7220232560810467,0.7319602137394089,0.3205114606825472,0.9079438773931886,0,1,0,1,0
0.5732525010255616,0.948606230734688,0.2607794424074239,0.7997753472163587,0.13717671656885577,0,0,0,0,0
0.23429860494452415,0.5244742378757505,0.3885030783781449,0.7857906759622917,0.7245855929866999,0,0,0,1,0
0.2252580781428496,0.8760840533286622,0.5816903391346337,0.12270616029365777,0.8795038447305572,0,1,0,0,0
0.24226260382340092,0.2828981836575891,0.11555249791835132,0.35225310601116777,0.9703306203906003,0,0,1,1,0
0.15897056338770987,0.5304267940201866,0.8287838332958115,0.8987245117236353,0.5860374223778392,0,0,0,1,0
0.605013681197388,0.3610717522003283,0.1057846953674424,0.8862997244092972,0.9406117680356326,0,0,1,1,0
0.9504482434828172,0.7860419233450515,0.4978860333000946,0.5800539439484254,0.20721141224984208,1,0,0,0,0
0.4666057680062624,0.9267441722889166,0.7713412039949016,0.009903841180213147,0.04332819311171199,0,1,0,0,0
0.19509913563356873,0.33679595028424425,0.4758281579677346,0.5135034128829987,0.8897890732964424,0,0,0,1,0
0.7322435156169549,0.8677949246931501,0.40478983108393896,0.5219475457353362,0.9866771982044519,0,0,0,1,0
0.33857157037641195,0.9350421358064885,0.9948194878898949,0.542331432776407,0.08850866708231253,0,1,0,0,0
0.13288359528702742,0.6097451460554031,0.524402306075667,0.3108576052559773,0.9388752122634711,0,0,0,1,0
0.8671853667049024,0.3711624200853334,0.19697554567976572,0.8097097202837378,0.16560604571855575,1,0,1,0,0
0.6329950457207583,0.10216010211526716,0.15889057789517114,0.4528290782884975,0.15700134088565376,0,0,1,0,0
0.47827952750741587,0.553042025738261,0.05349345145473372,0.24582062733049947,0.9983658075549596,0,0,1,1,0
0.26589728424297443,0.6471670790669594,0.9746551884059719,0.7375583753537481,0.1857693552732682,0,0,0,0,0
0.48479013165979845,0.62959878022633,0.8859311261897399,0.4809738424674814,0.11699074644332452,0,0,0,0,0
0.5149153803474451,0.2624556137180931,0.33242341301957423,0.40084297568106175,0.2434708153087487,0,0,0,0,0
0.20463692018383972,0.8105615816184124,0.0743367160196865,0.17026735904260681,0.846698290443534,0,0,1,0,0
0.8172160856616655,0.434670218059085,0.6778097612954611,0.9395881373021531,0.5031588039972205,1,0,0,1,0
0.8649812496858855,0.3271432148569722,0.23156775882644143,0.5314641370302616,0.1830078234892173,1,0,0,0,0
0.5031909776657129,0.8703101772372311,0.6145480030434831,0.7495756677995628,0.6449733164361312,0,1,0,1,0
0.2581467834134168,0.6910173297091075,0.35963559578651805,0.8353418525347988,0.6315811943452826,0,0,0,1,0
0.0917666991915137,0.41383170496731436,0.4702694381294191,0.3723427434342429,0.1945875750532099,0,0,0,0,0
0.6056854352594894,0.27190442571381135,0.8106707682107869,0.8846936309383402,0.46701916003126054,0,0,0,1,0
0.5285902663745605,0.08695618630582269,0.2028658427028095,0.35409467139534,0.2514167224572953,0,0,0,0,0
0.7129099385331422,0.8258598322486228,0.8935567813391752,0.6364233659533964,0.5881279617192512,0,1,0,1,0
0.42868506158880326,0.5152843775557613,0.9747668758371422,0.08079403713195932,0.060373506437070734,0,0,0,0,0
0.6267751005479074,0.22629334039081916,0.28012832545814625,0.2977751251704722,0.8785122132735288,0,0,0,0,0
0.48234910127741093,0.5600721861371012,0.7714597817257862,0.6798307122883883,0.007591910282945591,0,0,0,0,0
0.9119483805875739,0.13785960644056483,0.5276230677770966,0.004020442634219967,0.572776867977206,1,0,0,0,0
0.3351107597375105,0.04366408463479543,0.7408371301455422,0.5121087869731926,0.5205011019490879,0,0,0,0,0
0.9323345373284107,0.6352667595036045,0.7701558986418013,0.5432325554500603,0.8795343019237419,1,0,0,1,0
